Location,Selector,Degree,HouseholdAverageSize,HouseholdMedianSize,ZoomLevel,TopLeftDegree,BottomRightDegree,ID,Parent
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(694),46.779 24.694 Degrees,4.3,4,8,46.777 24.695 Degrees,46.781 24.692 Degrees,Al-Riyadh-692-8,Al-Riyadh-1589-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(693),46.761 24.700 Degrees,3.2,2,8,46.759 24.702 Degrees,46.763 24.699 Degrees,Al-Riyadh-691-8,Al-Riyadh-1587-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(658),46.790 24.717 Degrees,2.5,2,8,46.788 24.718 Degrees,46.792 24.715 Degrees,Al-Riyadh-656-8,Al-Riyadh-1426-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(667),46.779 24.703 Degrees,3.2,2,8,46.777 24.705 Degrees,46.781 24.702 Degrees,Al-Riyadh-665-8,Al-Riyadh-1484-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(666),46.772 24.717 Degrees,4.8,5,8,46.770 24.718 Degrees,46.774 24.715 Degrees,Al-Riyadh-664-8,Al-Riyadh-1481-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(665),46.794 24.700 Degrees,4.7,5,8,46.792 24.702 Degrees,46.795 24.699 Degrees,Al-Riyadh-663-8,Al-Riyadh-1476-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(664),46.797 24.720 Degrees,3.5,3,8,46.795 24.721 Degrees,46.799 24.718 Degrees,Al-Riyadh-662-8,Al-Riyadh-1475-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(663),46.794 24.720 Degrees,2.7,2,8,46.792 24.721 Degrees,46.795 24.718 Degrees,Al-Riyadh-661-8,Al-Riyadh-1461-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(662),46.779 24.687 Degrees,3.9,3,8,46.777 24.689 Degrees,46.781 24.686 Degrees,Al-Riyadh-660-8,Al-Riyadh-1449-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(661),46.765 24.687 Degrees,2.7,2,8,46.763 24.689 Degrees,46.767 24.686 Degrees,Al-Riyadh-659-8,Al-Riyadh-1440-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(660),46.794 24.713 Degrees,3.1,2,8,46.792 24.715 Degrees,46.795 24.712 Degrees,Al-Riyadh-658-8,Al-Riyadh-1429-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(659),46.772 24.700 Degrees,4.2,3,8,46.770 24.702 Degrees,46.774 24.699 Degrees,Al-Riyadh-657-8,Al-Riyadh-1428-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(657),46.772 24.703 Degrees,3.3,2,8,46.770 24.705 Degrees,46.774 24.702 Degrees,Al-Riyadh-655-8,Al-Riyadh-1424-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(669),46.761 24.687 Degrees,3.4,2,8,46.759 24.689 Degrees,46.763 24.686 Degrees,Al-Riyadh-667-8,Al-Riyadh-1486-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(656),46.768 24.694 Degrees,3.7,2,8,46.767 24.695 Degrees,46.770 24.692 Degrees,Al-Riyadh-654-8,Al-Riyadh-1421-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(655),46.786 24.703 Degrees,3.0,2,8,46.785 24.705 Degrees,46.788 24.702 Degrees,Al-Riyadh-653-8,Al-Riyadh-1416-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(654),46.797 24.703 Degrees,4.5,4,8,46.795 24.705 Degrees,46.799 24.702 Degrees,Al-Riyadh-652-8,Al-Riyadh-1411-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(653),46.768 24.707 Degrees,3.3,2,8,46.767 24.708 Degrees,46.770 24.705 Degrees,Al-Riyadh-651-8,Al-Riyadh-1408-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(652),46.786 24.720 Degrees,3.6,2,8,46.785 24.721 Degrees,46.788 24.718 Degrees,Al-Riyadh-650-8,Al-Riyadh-1406-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(651),46.772 24.694 Degrees,2.2,2,8,46.770 24.695 Degrees,46.774 24.692 Degrees,Al-Riyadh-649-8,Al-Riyadh-1404-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(650),46.794 24.703 Degrees,3.4,2,8,46.792 24.705 Degrees,46.795 24.702 Degrees,Al-Riyadh-648-8,Al-Riyadh-1395-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(649),46.786 24.723 Degrees,3.2,2,8,46.785 24.725 Degrees,46.788 24.721 Degrees,Al-Riyadh-647-8,Al-Riyadh-1394-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(648),46.768 24.723 Degrees,3.0,2,8,46.767 24.725 Degrees,46.770 24.721 Degrees,Al-Riyadh-646-8,Al-Riyadh-1393-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(264),46.711 24.690 Degrees,2.1,2,8,46.709 24.692 Degrees,46.713 24.689 Degrees,Al-Riyadh-262-8,Al-Riyadh-1058-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(670),46.790 24.694 Degrees,3.6,3,8,46.788 24.695 Degrees,46.792 24.692 Degrees,Al-Riyadh-668-8,Al-Riyadh-1487-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(692),46.765 24.700 Degrees,3.1,2,8,46.763 24.702 Degrees,46.767 24.699 Degrees,Al-Riyadh-690-8,Al-Riyadh-1586-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(682),46.776 24.687 Degrees,3.4,2,8,46.774 24.689 Degrees,46.777 24.686 Degrees,Al-Riyadh-680-8,Al-Riyadh-1564-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(691),46.779 24.720 Degrees,3.7,2,8,46.777 24.721 Degrees,46.781 24.718 Degrees,Al-Riyadh-689-8,Al-Riyadh-1585-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(690),46.786 24.687 Degrees,5.0,5,8,46.785 24.689 Degrees,46.788 24.686 Degrees,Al-Riyadh-688-8,Al-Riyadh-1582-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(689),46.783 24.717 Degrees,1.9,2,8,46.781 24.718 Degrees,46.785 24.715 Degrees,Al-Riyadh-687-8,Al-Riyadh-1581-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(688),46.790 24.700 Degrees,3.8,3,8,46.788 24.702 Degrees,46.792 24.699 Degrees,Al-Riyadh-686-8,Al-Riyadh-1580-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(687),46.779 24.723 Degrees,3.2,2,8,46.777 24.725 Degrees,46.781 24.721 Degrees,Al-Riyadh-685-8,Al-Riyadh-1579-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(686),46.786 24.713 Degrees,3.0,2,8,46.785 24.715 Degrees,46.788 24.712 Degrees,Al-Riyadh-684-8,Al-Riyadh-1574-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(685),46.797 24.713 Degrees,2.5,2,8,46.795 24.715 Degrees,46.799 24.712 Degrees,Al-Riyadh-683-8,Al-Riyadh-1573-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(684),46.765 24.713 Degrees,3.7,2,8,46.763 24.715 Degrees,46.767 24.712 Degrees,Al-Riyadh-682-8,Al-Riyadh-1568-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(683),46.772 24.707 Degrees,3.1,2,8,46.770 24.708 Degrees,46.774 24.705 Degrees,Al-Riyadh-681-8,Al-Riyadh-1567-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(681),46.776 24.713 Degrees,4.2,4,8,46.774 24.715 Degrees,46.777 24.712 Degrees,Al-Riyadh-679-8,Al-Riyadh-1554-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(671),46.768 24.710 Degrees,3.3,2,8,46.767 24.712 Degrees,46.770 24.708 Degrees,Al-Riyadh-669-8,Al-Riyadh-1490-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(680),46.765 24.720 Degrees,2.7,2,8,46.763 24.721 Degrees,46.767 24.718 Degrees,Al-Riyadh-678-8,Al-Riyadh-1553-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(679),46.765 24.703 Degrees,4.5,3,8,46.763 24.705 Degrees,46.767 24.702 Degrees,Al-Riyadh-677-8,Al-Riyadh-1548-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(678),46.765 24.690 Degrees,2.8,2,8,46.763 24.692 Degrees,46.767 24.689 Degrees,Al-Riyadh-676-8,Al-Riyadh-1547-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(677),46.783 24.700 Degrees,3.4,2,8,46.781 24.702 Degrees,46.785 24.699 Degrees,Al-Riyadh-675-8,Al-Riyadh-1519-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(676),46.765 24.723 Degrees,3.1,2,8,46.763 24.725 Degrees,46.767 24.721 Degrees,Al-Riyadh-674-8,Al-Riyadh-1517-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(675),46.761 24.690 Degrees,3.0,2,8,46.759 24.692 Degrees,46.763 24.689 Degrees,Al-Riyadh-673-8,Al-Riyadh-1516-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(674),46.779 24.707 Degrees,3.6,3,8,46.777 24.708 Degrees,46.781 24.705 Degrees,Al-Riyadh-672-8,Al-Riyadh-1515-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(673),46.786 24.700 Degrees,4.0,4,8,46.785 24.702 Degrees,46.788 24.699 Degrees,Al-Riyadh-671-8,Al-Riyadh-1514-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(672),46.783 24.703 Degrees,3.7,3,8,46.781 24.705 Degrees,46.785 24.702 Degrees,Al-Riyadh-670-8,Al-Riyadh-1509-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(265),46.700 24.690 Degrees,3.1,2,8,46.698 24.692 Degrees,46.702 24.689 Degrees,Al-Riyadh-263-8,Al-Riyadh-1059-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(92),46.668 24.723 Degrees,1.5,1,8,46.666 24.725 Degrees,46.670 24.721 Degrees,Al-Riyadh-90-8,Al-Riyadh-257-7
Al-Riyadh,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(263),46.704 24.697 Degrees,2.6,2,8,46.702 24.699 Degrees,46.706 24.695 Degrees,Al-Riyadh-261-8,Al-Riyadh-1057-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(231),39.190 21.488 Degrees,2.2,1,8,39.189 21.490 Degrees,39.192 21.486 Degrees,Jeddah-231-8,Jeddah-796-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(229),39.187 21.481 Degrees,1.8,1,8,39.185 21.483 Degrees,39.188 21.480 Degrees,Jeddah-229-8,Jeddah-788-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(228),39.183 21.475 Degrees,2.5,2,8,39.181 21.476 Degrees,39.185 21.473 Degrees,Jeddah-228-8,Jeddah-781-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(227),39.190 21.475 Degrees,2.5,1,8,39.189 21.476 Degrees,39.192 21.473 Degrees,Jeddah-227-8,Jeddah-780-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(226),39.190 21.468 Degrees,2.7,2,8,39.189 21.470 Degrees,39.192 21.466 Degrees,Jeddah-226-8,Jeddah-775-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(225),39.183 21.471 Degrees,2.8,2,8,39.181 21.473 Degrees,39.185 21.470 Degrees,Jeddah-225-8,Jeddah-773-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(224),39.190 21.465 Degrees,2.6,2,8,39.189 21.466 Degrees,39.192 21.463 Degrees,Jeddah-224-8,Jeddah-769-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(223),39.187 21.485 Degrees,1.7,1,8,39.185 21.486 Degrees,39.188 21.483 Degrees,Jeddah-223-8,Jeddah-766-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(222),39.190 21.485 Degrees,2.3,1,8,39.189 21.486 Degrees,39.192 21.483 Degrees,Jeddah-222-8,Jeddah-765-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(221),39.197 21.468 Degrees,2.2,1,8,39.196 21.470 Degrees,39.199 21.466 Degrees,Jeddah-221-8,Jeddah-486-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(220),39.176 21.461 Degrees,1.4,1,8,39.174 21.463 Degrees,39.178 21.460 Degrees,Jeddah-220-8,Jeddah-758-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(219),39.190 21.481 Degrees,2.1,1,8,39.189 21.483 Degrees,39.192 21.480 Degrees,Jeddah-219-8,Jeddah-747-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(218),39.187 21.491 Degrees,2.9,2,8,39.185 21.493 Degrees,39.188 21.490 Degrees,Jeddah-218-8,Jeddah-736-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(217),39.194 21.485 Degrees,1.5,1,8,39.192 21.486 Degrees,39.196 21.483 Degrees,Jeddah-217-8,Jeddah-732-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(216),39.190 21.491 Degrees,2.1,2,8,39.189 21.493 Degrees,39.192 21.490 Degrees,Jeddah-216-8,Jeddah-731-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(215),39.176 21.475 Degrees,2.0,1,8,39.174 21.476 Degrees,39.178 21.473 Degrees,Jeddah-215-8,Jeddah-730-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(214),39.179 21.491 Degrees,3.4,3,8,39.178 21.493 Degrees,39.181 21.490 Degrees,Jeddah-214-8,Jeddah-725-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(213),39.179 21.455 Degrees,1.1,1,8,39.178 21.456 Degrees,39.181 21.453 Degrees,Jeddah-213-8,Jeddah-724-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(230),39.187 21.468 Degrees,3.2,2,8,39.185 21.470 Degrees,39.188 21.466 Degrees,Jeddah-230-8,Jeddah-795-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(232),39.197 21.488 Degrees,1.7,1,8,39.196 21.490 Degrees,39.199 21.486 Degrees,Jeddah-232-8,Jeddah-617-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(211),39.183 21.488 Degrees,1.7,1,8,39.181 21.490 Degrees,39.185 21.486 Degrees,Jeddah-211-8,Jeddah-718-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(233),39.194 21.488 Degrees,1.8,1,8,39.192 21.490 Degrees,39.196 21.486 Degrees,Jeddah-233-8,Jeddah-801-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(250),39.244 21.468 Degrees,3.0,2,8,39.242 21.470 Degrees,39.246 21.466 Degrees,Jeddah-250-8,Jeddah-345-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(249),39.201 21.488 Degrees,2.1,1,8,39.199 21.490 Degrees,39.203 21.486 Degrees,Jeddah-249-8,Jeddah-342-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(248),39.215 21.485 Degrees,3.5,3,8,39.214 21.486 Degrees,39.217 21.483 Degrees,Jeddah-248-8,Jeddah-340-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(247),39.226 21.488 Degrees,4.0,4,8,39.224 21.490 Degrees,39.228 21.486 Degrees,Jeddah-247-8,Jeddah-322-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(246),39.230 21.481 Degrees,2.5,2,8,39.228 21.483 Degrees,39.232 21.480 Degrees,Jeddah-246-8,Jeddah-314-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(245),39.226 21.481 Degrees,2.5,1,8,39.224 21.483 Degrees,39.228 21.480 Degrees,Jeddah-245-8,Jeddah-307-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(244),39.223 21.485 Degrees,3.7,3,8,39.221 21.486 Degrees,39.224 21.483 Degrees,Jeddah-244-8,Jeddah-306-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(243),39.215 21.491 Degrees,3.8,3,8,39.214 21.493 Degrees,39.217 21.490 Degrees,Jeddah-243-8,Jeddah-301-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(242),39.212 21.478 Degrees,4.0,4,8,39.210 21.480 Degrees,39.214 21.476 Degrees,Jeddah-242-8,Jeddah-296-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(241),39.244 21.465 Degrees,3.2,3,8,39.242 21.466 Degrees,39.246 21.463 Degrees,Jeddah-241-8,Jeddah-295-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(240),39.205 21.465 Degrees,3.2,2,8,39.203 21.466 Degrees,39.206 21.463 Degrees,Jeddah-240-8,Jeddah-291-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(239),39.244 21.481 Degrees,2.3,2,8,39.242 21.483 Degrees,39.246 21.480 Degrees,Jeddah-239-8,Jeddah-290-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(238),39.219 21.485 Degrees,4.1,4,8,39.217 21.486 Degrees,39.221 21.483 Degrees,Jeddah-238-8,Jeddah-280-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(237),39.187 21.488 Degrees,2.2,1,8,39.185 21.490 Degrees,39.188 21.486 Degrees,Jeddah-237-8,Jeddah-816-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(236),39.176 21.468 Degrees,1.3,1,8,39.174 21.470 Degrees,39.178 21.466 Degrees,Jeddah-236-8,Jeddah-813-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(235),39.187 21.471 Degrees,3.1,2,8,39.185 21.473 Degrees,39.188 21.470 Degrees,Jeddah-235-8,Jeddah-806-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(234),39.183 21.485 Degrees,1.6,1,8,39.181 21.486 Degrees,39.185 21.483 Degrees,Jeddah-234-8,Jeddah-803-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(212),39.197 21.461 Degrees,3.3,2,8,39.196 21.463 Degrees,39.199 21.460 Degrees,Jeddah-212-8,Jeddah-386-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(210),39.197 21.465 Degrees,3.7,3,8,39.196 21.466 Degrees,39.199 21.463 Degrees,Jeddah-210-8,Jeddah-368-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(252),39.233 21.488 Degrees,3.3,3,8,39.232 21.490 Degrees,39.235 21.486 Degrees,Jeddah-252-8,Jeddah-349-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(189),39.162 21.515 Degrees,2.9,2,8,39.160 21.516 Degrees,39.163 21.513 Degrees,Jeddah-189-8,Jeddah-790-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(187),39.169 21.511 Degrees,2.8,2,8,39.167 21.513 Degrees,39.170 21.510 Degrees,Jeddah-187-8,Jeddah-784-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(186),39.172 21.515 Degrees,2.4,2,8,39.170 21.516 Degrees,39.174 21.513 Degrees,Jeddah-186-8,Jeddah-783-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(185),39.176 21.515 Degrees,2.5,2,8,39.174 21.516 Degrees,39.178 21.513 Degrees,Jeddah-185-8,Jeddah-782-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(184),39.169 21.518 Degrees,2.7,2,8,39.167 21.520 Degrees,39.170 21.516 Degrees,Jeddah-184-8,Jeddah-779-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(183),39.187 21.501 Degrees,2.2,2,8,39.185 21.503 Degrees,39.188 21.500 Degrees,Jeddah-183-8,Jeddah-778-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(182),39.187 21.505 Degrees,2.4,2,8,39.185 21.506 Degrees,39.188 21.503 Degrees,Jeddah-182-8,Jeddah-777-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(181),39.179 21.522 Degrees,2.2,1,8,39.178 21.523 Degrees,39.181 21.520 Degrees,Jeddah-181-8,Jeddah-776-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(180),39.190 21.498 Degrees,2.2,1,8,39.189 21.500 Degrees,39.192 21.496 Degrees,Jeddah-180-8,Jeddah-774-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(179),39.172 21.495 Degrees,2.8,1,8,39.170 21.496 Degrees,39.174 21.493 Degrees,Jeddah-179-8,Jeddah-772-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(178),39.172 21.511 Degrees,2.6,2,8,39.170 21.513 Degrees,39.174 21.510 Degrees,Jeddah-178-8,Jeddah-771-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(177),39.190 21.495 Degrees,1.9,1,8,39.189 21.496 Degrees,39.192 21.493 Degrees,Jeddah-177-8,Jeddah-768-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(176),39.190 21.515 Degrees,3.1,2,8,39.189 21.516 Degrees,39.192 21.513 Degrees,Jeddah-176-8,Jeddah-764-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(175),39.176 21.508 Degrees,1.4,1,8,39.174 21.510 Degrees,39.178 21.506 Degrees,Jeddah-175-8,Jeddah-763-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(174),39.183 21.505 Degrees,2.3,2,8,39.181 21.506 Degrees,39.185 21.503 Degrees,Jeddah-174-8,Jeddah-762-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(173),39.172 21.498 Degrees,3.4,2,8,39.170 21.500 Degrees,39.174 21.496 Degrees,Jeddah-173-8,Jeddah-761-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(172),39.158 21.515 Degrees,2.9,2,8,39.156 21.516 Degrees,39.160 21.513 Degrees,Jeddah-172-8,Jeddah-759-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(171),39.194 21.511 Degrees,3.5,3,8,39.192 21.513 Degrees,39.196 21.510 Degrees,Jeddah-171-8,Jeddah-756-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(188),39.165 21.501 Degrees,3.0,2,8,39.163 21.503 Degrees,39.167 21.500 Degrees,Jeddah-188-8,Jeddah-786-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(190),39.187 21.518 Degrees,2.7,2,8,39.185 21.520 Degrees,39.188 21.516 Degrees,Jeddah-190-8,Jeddah-791-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(209),39.183 21.481 Degrees,1.9,1,8,39.181 21.483 Degrees,39.185 21.480 Degrees,Jeddah-209-8,Jeddah-709-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(191),39.183 21.522 Degrees,2.8,2,8,39.181 21.523 Degrees,39.185 21.520 Degrees,Jeddah-191-8,Jeddah-792-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(208),39.176 21.458 Degrees,1.3,1,8,39.174 21.460 Degrees,39.178 21.456 Degrees,Jeddah-208-8,Jeddah-707-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(207),39.183 21.478 Degrees,1.9,1,8,39.181 21.480 Degrees,39.185 21.476 Degrees,Jeddah-207-8,Jeddah-701-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(206),39.172 21.491 Degrees,1.8,1,8,39.170 21.493 Degrees,39.174 21.490 Degrees,Jeddah-206-8,Jeddah-684-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(205),39.176 21.501 Degrees,1.8,1,8,39.174 21.503 Degrees,39.178 21.500 Degrees,Jeddah-205-8,Jeddah-818-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(204),39.176 21.522 Degrees,2.7,2,8,39.174 21.523 Degrees,39.178 21.520 Degrees,Jeddah-204-8,Jeddah-815-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(203),39.187 21.522 Degrees,2.7,2,8,39.185 21.523 Degrees,39.188 21.520 Degrees,Jeddah-203-8,Jeddah-814-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(202),39.190 21.518 Degrees,2.7,2,8,39.189 21.520 Degrees,39.192 21.516 Degrees,Jeddah-202-8,Jeddah-812-7
Jeddah,#1851fd1be6e-layer-2_layer > g:nth-child(1) > path:nth-child(201),39.194 21.522 Degrees,3.0,2,8,39.192 21.523 Degrees,39.196 21.520 Degrees,Jeddah-201-8,Jeddah-811-7
